frame,cx,cy,x,y,w,h,conf
1434,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1435,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1436,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1437,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1438,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1439,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1440,171.0,204.5,161.0,193.0,20.0,23.0,0.829
1441,171.0,204.5,161.0,193.0,20.0,23.0,0.828
1442,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1443,171.0,204.5,161.0,193.0,20.0,23.0,0.825
1444,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1445,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1446,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1447,171.5,204.5,162.0,193.0,19.0,23.0,0.827
1448,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1449,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1450,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1451,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1452,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1453,171.5,204.5,162.0,193.0,19.0,23.0,0.822
1454,171.5,204.5,162.0,193.0,19.0,23.0,0.823
1455,171.5,204.5,162.0,193.0,19.0,23.0,0.822
1456,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1457,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1458,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1459,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1460,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1461,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1462,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1463,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1464,171.5,204.5,162.0,193.0,19.0,23.0,0.817
1465,171.5,204.5,162.0,193.0,19.0,23.0,0.817
1466,171.5,204.5,162.0,193.0,19.0,23.0,0.819
1467,171.5,204.5,162.0,193.0,19.0,23.0,0.819
1468,171.5,204.5,162.0,193.0,19.0,23.0,0.818
1469,171.5,204.5,162.0,193.0,19.0,23.0,0.818
1470,171.5,204.5,162.0,193.0,19.0,23.0,0.819
1471,171.5,204.5,162.0,193.0,19.0,23.0,0.819
1472,171.5,204.5,162.0,193.0,19.0,23.0,0.818
1473,171.5,204.5,162.0,193.0,19.0,23.0,0.818
1474,171.5,204.5,162.0,193.0,19.0,23.0,0.818
1475,171.5,204.5,162.0,193.0,19.0,23.0,0.817
1476,171.0,204.5,162.0,193.0,18.0,23.0,0.824
1477,171.0,204.5,162.0,193.0,18.0,23.0,0.825
1478,171.0,204.0,162.0,193.0,18.0,22.0,0.82
1479,171.0,204.0,162.0,193.0,18.0,22.0,0.82
1480,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1481,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1482,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1483,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1484,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1485,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1486,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1487,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1488,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1489,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1490,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1491,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1492,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1493,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1494,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1495,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1496,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1497,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1498,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1499,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1500,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1501,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1502,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1503,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1504,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1505,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1506,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1507,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1508,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1509,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1510,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1511,171.5,204.0,162.0,193.0,19.0,22.0,0.807
1512,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1513,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1514,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1515,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1516,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1517,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1518,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1519,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1520,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1521,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1522,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1523,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1524,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1525,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1526,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1527,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1528,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1529,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1530,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1531,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1532,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1533,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1534,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1535,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1536,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1537,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1538,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1539,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1540,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1541,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1542,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1543,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1544,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1545,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1546,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1547,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1548,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1549,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1550,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1551,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1552,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1553,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1554,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1555,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1556,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1557,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1558,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1559,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1560,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1561,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1562,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1563,171.5,204.0,162.0,193.0,19.0,22.0,0.835
1564,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1565,171.5,204.0,162.0,193.0,19.0,22.0,0.835
1566,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1567,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1568,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1569,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1570,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1571,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1572,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1573,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1574,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1575,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1576,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1577,171.5,204.0,162.0,193.0,19.0,22.0,0.83
1578,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1579,171.5,204.0,162.0,193.0,19.0,22.0,0.83
1580,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1581,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1582,171.5,204.0,162.0,193.0,19.0,22.0,0.83
1583,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1584,171.5,204.5,162.0,193.0,19.0,23.0,0.833
1585,171.5,204.5,162.0,193.0,19.0,23.0,0.833
1586,171.5,204.5,162.0,193.0,19.0,23.0,0.833
1587,171.5,204.5,162.0,193.0,19.0,23.0,0.835
1588,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1589,171.5,204.5,162.0,193.0,19.0,23.0,0.83
1590,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1591,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1592,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1593,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1594,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1595,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1596,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1597,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1598,171.0,204.0,161.0,193.0,20.0,22.0,0.813
1599,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1600,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1601,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1602,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1603,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1604,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1605,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1606,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1607,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1608,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1609,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1610,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1611,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1612,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1613,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1614,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1615,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1616,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1617,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1618,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1619,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1620,171.5,204.5,162.0,193.0,19.0,23.0,0.813
1621,172.0,204.5,162.0,193.0,20.0,23.0,0.795
1622,172.5,204.5,163.0,193.0,19.0,23.0,0.792
1623,172.5,204.5,163.0,193.0,19.0,23.0,0.816
1624,172.0,204.0,162.0,192.0,20.0,24.0,0.814
1625,172.0,204.5,162.0,193.0,20.0,23.0,0.815
1626,171.5,204.5,162.0,193.0,19.0,23.0,0.814
1627,172.0,204.5,162.0,193.0,20.0,23.0,0.841
1628,171.5,204.5,162.0,193.0,19.0,23.0,0.832
1629,171.5,204.5,162.0,193.0,19.0,23.0,0.815
1630,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1631,171.5,204.5,162.0,193.0,19.0,23.0,0.827
1632,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1633,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1634,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1635,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1636,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1637,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1638,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1639,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1640,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1641,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1642,171.5,204.0,162.0,193.0,19.0,22.0,0.83
1643,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1644,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1645,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1646,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1647,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1648,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1649,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1650,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1651,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1652,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1653,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1654,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1655,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1656,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1657,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1658,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1659,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1660,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1661,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1662,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1663,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1664,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1665,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1666,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1667,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1668,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1669,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1670,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1671,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1672,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1673,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1674,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1675,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1676,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1677,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1678,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1679,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1680,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1681,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1682,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1683,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1684,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1685,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1686,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1687,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1688,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1689,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1690,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1691,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1692,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1693,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1694,171.5,204.0,162.0,193.0,19.0,22.0,0.807
1695,171.5,204.0,162.0,193.0,19.0,22.0,0.806
1696,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1697,171.5,204.0,162.0,193.0,19.0,22.0,0.807
1698,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1699,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1700,171.5,204.0,162.0,193.0,19.0,22.0,0.809
1701,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1702,171.5,204.0,162.0,193.0,19.0,22.0,0.809
1703,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1704,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1705,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1706,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1707,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1708,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1709,171.5,204.0,162.0,193.0,19.0,22.0,0.809
1710,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1711,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1712,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1713,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1714,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1715,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1716,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1717,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1718,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1719,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1720,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1721,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1722,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1723,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1724,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1725,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1726,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1727,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1728,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1729,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1730,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1731,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1732,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1733,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1734,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1735,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1736,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1737,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1738,171.5,204.0,162.0,193.0,19.0,22.0,0.823
